FeatureName,DateCode,Value,Energy Type,Energy Consuming Sector
Angus,2017,8.112,Coal,Industrial
Angus,2017,0.165,Coal,Commercial
Angus,2016,225.992,Gas,Industrial
Angus,2016,104.146,Gas,Commercial
Angus,2016,1.273,Petroleum Products,Commercial
Angus,2016,0.0,Manufactured Fuels,Industrial
Angus,2018,7.962,Bioenergy & Wastes,Commercial
Angus,2018,11.301,Bioenergy & Wastes,Industrial
Angus,2017,109.597,Petroleum Products,Industrial
Angus,2018,7.56,Coal,Industrial
Angus,2018,0.163,Coal,Commercial
Angus,2017,230.544,Gas,Industrial
Angus,2017,106.244,Gas,Commercial
Angus,2017,1.436,Petroleum Products,Commercial
Angus,2017,0.0,Manufactured Fuels,Industrial
Angus,2015,3.921,Bioenergy & Wastes,Industrial
Angus,2015,0.19,Coal,Commercial
Angus,2015,4.757,Bioenergy & Wastes,Commercial
Angus,2015,169.687,Gas,Commercial
Angus,2015,10.615,Coal,Industrial
Angus,2014,0.605,Manufactured Fuels,Industrial
Angus,2014,194.803,Gas,Industrial
Angus,2014,98.902,Petroleum Products,Industrial
Angus,2014,2.083,Petroleum Products,Commercial
Angus,2016,5.155,Bioenergy & Wastes,Industrial
Angus,2016,3.572,Bioenergy & Wastes,Commercial
Angus,2016,9.11,Coal,Industrial
Angus,2016,0.177,Coal,Commercial
Angus,2015,0.0,Manufactured Fuels,Industrial
Angus,2015,198.103,Gas,Industrial
Angus,2015,110.363,Petroleum Products,Industrial
Angus,2015,1.615,Petroleum Products,Commercial
Angus,2018,112.643,Petroleum Products,Industrial
Angus,2018,201.39,Gas,Industrial
Angus,2018,136.631,Gas,Commercial
Angus,2018,1.458,Petroleum Products,Commercial
Angus,2018,0.0,Manufactured Fuels,Industrial
Angus,2011,564.056,Gas,Domestic
Angus,2011,4.211,Manufactured Fuels,Domestic
Angus,2011,283.157,Electricity,Industrial & Commercial
Angus,2011,134.852,Petroleum Products,Domestic
Angus,2011,77.841,Petroleum Products,Agriculture
Angus,2011,1.828,Coal,Public Sector
Angus,2011,4.865,Coal,Domestic
Angus,2011,276.571,Electricity,Domestic
Angus,2011,0.021,Coal,Rail
Angus,2012,4.647,Coal,Domestic
Angus,2012,1.634,Coal,Public Sector
Angus,2012,0.14,Coal,Agriculture
Angus,2012,273.915,Electricity,Domestic
Angus,2012,0.022,Coal,Rail
Angus,2011,37.596,Petroleum Products,Rail
Angus,2011,0.634,Petroleum Products,Public Sector
Angus,2012,10.499,Bioenergy & Wastes,Domestic
Angus,2011,854.723,Petroleum Products,Road Transport
Angus,2010,0.026,Coal,Rail
Angus,2010,286.281,Electricity,Domestic
Angus,2010,1.801,Coal,Public Sector
Angus,2010,593.474,Gas,Domestic
Angus,2010,293.342,Electricity,Industrial & Commercial
Angus,2010,9.698,Bioenergy & Wastes,Domestic
Angus,2009,872.905,Petroleum Products,Road Transport
Angus,2010,4.926,Coal,Domestic
Angus,2010,0.131,Coal,Agriculture
Angus,2010,871.609,Petroleum Products,Road Transport
Angus,2010,38.737,Petroleum Products,Rail
Angus,2011,0.134,Coal,Agriculture
Angus,2011,8.595,Bioenergy & Wastes,Domestic
Angus,2010,76.336,Petroleum Products,Agriculture
Angus,2010,4.324,Manufactured Fuels,Domestic
Angus,2010,0.242,Petroleum Products,Public Sector
Angus,2010,175.035,Petroleum Products,Domestic
Angus,2014,11.501,Bioenergy & Wastes,Domestic
Angus,2014,0.0,Coal,Agriculture
Angus,2013,862.078,Petroleum Products,Road Transport
Angus,2014,1.861,Coal,Public Sector
Angus,2014,3.809,Coal,Domestic
Angus,2013,138.71,Petroleum Products,Domestic
Angus,2013,79.038,Petroleum Products,Agriculture
Angus,2013,38.368,Petroleum Products,Rail
Angus,2013,0.104,Petroleum Products,Public Sector
Angus,2014,79.86,Petroleum Products,Agriculture
Angus,2014,123.624,Petroleum Products,Domestic
Angus,2014,4.791,Manufactured Fuels,Domestic
Angus,2014,39.246,Petroleum Products,Rail
Angus,2014,0.164,Petroleum Products,Public Sector
Angus,2014,265.553,Electricity,Domestic
Angus,2014,0.018,Coal,Rail
Angus,2014,561.305,Gas,Domestic
Angus,2014,286.813,Electricity,Industrial & Commercial
Angus,2012,0.249,Petroleum Products,Public Sector
Angus,2012,38.28,Petroleum Products,Rail
Angus,2012,134.316,Petroleum Products,Domestic
Angus,2013,12.279,Bioenergy & Wastes,Domestic
Angus,2012,853.772,Petroleum Products,Road Transport
Angus,2012,571.773,Gas,Domestic
Angus,2012,282.129,Electricity,Industrial & Commercial
Angus,2012,79.97,Petroleum Products,Agriculture
Angus,2012,4.769,Manufactured Fuels,Domestic
Angus,2013,280.282,Electricity,Industrial & Commercial
Angus,2013,263.705,Electricity,Domestic
Angus,2013,4.651,Manufactured Fuels,Domestic
Angus,2013,558.977,Gas,Domestic
Angus,2013,4.46,Coal,Domestic
Angus,2013,0.0,Coal,Agriculture
Angus,2013,0.019,Coal,Rail
Angus,2013,1.788,Coal,Public Sector
Angus,2006,6.571,Manufactured Fuels,Domestic
Angus,2006,81.109,Petroleum Products,Agriculture
Angus,2006,692.101,Gas,Domestic
Angus,2006,1.124,Petroleum Products,Public Sector
Angus,2006,173.508,Petroleum Products,Domestic
Angus,2006,0.025,Coal,Rail
Angus,2006,1.632,Coal,Public Sector
Angus,2006,324.14,Electricity,Industrial & Commercial
Angus,2006,296.298,Electricity,Domestic
Angus,2007,1.815,Coal,Public Sector
Angus,2007,0.025,Coal,Rail
Angus,2007,4.454,Coal,Domestic
Angus,2007,327.478,Electricity,Industrial & Commercial
Angus,2007,298.251,Electricity,Domestic
Angus,2006,896.606,Petroleum Products,Road Transport
Angus,2006,36.34,Petroleum Products,Rail
Angus,2007,0.342,Coal,Agriculture
Angus,2007,9.71,Bioenergy & Wastes,Domestic
Angus,2005,304.357,Electricity,Domestic
Angus,2005,326.826,Electricity,Industrial & Commercial
Angus,2005,0.005,Coal,Rail
Angus,2005,6.963,Manufactured Fuels,Domestic
Angus,2005,698.742,Gas,Domestic
Angus,2005,0.767,Coal,Agriculture
Angus,2005,10.798,Bioenergy & Wastes,Domestic
Angus,2005,1.815,Coal,Public Sector
Angus,2005,4.327,Coal,Domestic
Angus,2006,12.147,Bioenergy & Wastes,Domestic
Angus,2005,821.626,Petroleum Products,Road Transport
Angus,2006,3.891,Coal,Domestic
Angus,2006,0.427,Coal,Agriculture
Angus,2005,162.438,Petroleum Products,Domestic
Angus,2005,84.691,Petroleum Products,Agriculture
Angus,2005,36.367,Petroleum Products,Rail
Angus,2005,1.835,Petroleum Products,Public Sector
Angus,2009,0.0,Coal,Agriculture
Angus,2009,4.719,Coal,Domestic
Angus,2009,7.142,Bioenergy & Wastes,Domestic
Angus,2009,0.025,Coal,Rail
Angus,2009,1.757,Coal,Public Sector
Angus,2008,0.77,Petroleum Products,Public Sector
Angus,2008,158.737,Petroleum Products,Domestic
Angus,2008,898.914,Petroleum Products,Road Transport
Angus,2008,38.533,Petroleum Products,Rail
Angus,2009,154.503,Petroleum Products,Domestic
Angus,2009,75.422,Petroleum Products,Agriculture
Angus,2009,38.563,Petroleum Products,Rail
Angus,2009,0.377,Petroleum Products,Public Sector
Angus,2009,297.183,Electricity,Industrial & Commercial
Angus,2009,284.274,Electricity,Domestic
Angus,2009,4.074,Manufactured Fuels,Domestic
Angus,2009,602.589,Gas,Domestic
Angus,2007,38.273,Petroleum Products,Rail
Angus,2007,901.808,Petroleum Products,Road Transport
Angus,2007,1.186,Petroleum Products,Public Sector
Angus,2008,0.428,Coal,Agriculture
Angus,2008,6.62,Bioenergy & Wastes,Domestic
Angus,2007,6.15,Manufactured Fuels,Domestic
Angus,2007,685.414,Gas,Domestic
Angus,2007,149.09,Petroleum Products,Domestic
Angus,2007,77.154,Petroleum Products,Agriculture
Angus,2008,669.795,Gas,Domestic
Angus,2008,323.163,Electricity,Industrial & Commercial
Angus,2008,75.584,Petroleum Products,Agriculture
Angus,2008,6.881,Manufactured Fuels,Domestic
Angus,2008,1.678,Coal,Public Sector
Angus,2008,4.71,Coal,Domestic
Angus,2008,286.028,Electricity,Domestic
Angus,2008,0.025,Coal,Rail
Angus,2018,0.164,Petroleum Products,Public Sector
Angus,2018,35.862,Petroleum Products,Rail
Angus,2018,86.135,Petroleum Products,Agriculture
Angus,2018,124.764,Petroleum Products,Domestic
Angus,2018,910.931,Petroleum Products,Road Transport
Angus,2017,0.02,Coal,Rail
Angus,2017,241.157,Electricity,Domestic
Angus,2017,3.715,Coal,Domestic
Angus,2017,0.252,Coal,Public Sector
Angus,2017,582.293,Gas,Domestic
Angus,2017,5.449,Manufactured Fuels,Domestic
Angus,2017,279.08,Electricity,Industrial & Commercial
Angus,2017,16.172,Bioenergy & Wastes,Domestic
Angus,2017,0.0,Coal,Agriculture
Angus,2018,0.02,Coal,Rail
Angus,2018,232.553,Electricity,Domestic
Angus,2018,3.636,Coal,Domestic
Angus,2018,0.274,Coal,Public Sector
Angus,2018,579.531,Gas,Domestic
Angus,2018,5.631,Manufactured Fuels,Domestic
Angus,2018,295.091,Electricity,Industrial & Commercial
Angus,2017,0.163,Petroleum Products,Public Sector
Angus,2017,37.893,Petroleum Products,Rail
Angus,2017,86.544,Petroleum Products,Agriculture
Angus,2017,118.801,Petroleum Products,Domestic
Angus,2018,18.321,Bioenergy & Wastes,Domestic
Angus,2018,0.0,Coal,Agriculture
Angus,2017,935.556,Petroleum Products,Road Transport
Angus,2016,0.243,Coal,Public Sector
Angus,2016,3.804,Coal,Domestic
Angus,2016,247.747,Electricity,Domestic
Angus,2016,0.02,Coal,Rail
Angus,2016,15.622,Bioenergy & Wastes,Domestic
Angus,2015,895.04,Petroleum Products,Road Transport
Angus,2016,0.0,Coal,Agriculture
Angus,2016,125.002,Petroleum Products,Domestic
Angus,2016,87.368,Petroleum Products,Agriculture
Angus,2016,38.324,Petroleum Products,Rail
Angus,2016,0.212,Petroleum Products,Public Sector
Angus,2016,563.492,Gas,Domestic
Angus,2016,266.445,Electricity,Industrial & Commercial
Angus,2016,4.898,Manufactured Fuels,Domestic
Angus,2015,0.24,Coal,Public Sector
Angus,2015,3.834,Coal,Domestic
Angus,2015,256.922,Electricity,Domestic
Angus,2015,0.018,Coal,Rail
Angus,2015,13.91,Bioenergy & Wastes,Domestic
Angus,2014,888.825,Petroleum Products,Road Transport
Angus,2015,0.0,Coal,Agriculture
Angus,2015,123.916,Petroleum Products,Domestic
Angus,2015,82.592,Petroleum Products,Agriculture
Angus,2015,38.555,Petroleum Products,Rail
Angus,2015,0.208,Petroleum Products,Public Sector
Angus,2015,554.971,Gas,Domestic
Angus,2015,284.584,Electricity,Industrial & Commercial
Angus,2015,5.021,Manufactured Fuels,Domestic
Angus,2020,0.591,Petroleum Products,Commercial
Angus,2020,84.799,Petroleum Products,Agriculture
Angus,2020,104.416,Petroleum Products,Industrial
Angus,2020,126.161,Petroleum Products,Domestic
Angus,2020,0.0,Manufactured Fuels,Industrial
Angus,2020,5.598,Manufactured Fuels,Domestic
Angus,2020,27.95,Petroleum Products,Rail
Angus,2020,0.0,Petroleum Products,Public Sector
Angus,2020,699.963,Petroleum Products,Road Transport
Angus,2016,904.716,Petroleum Products,Road Transport
Angus,2020,200.691,Gas,Industrial
Dundee City,2012,0.006,Coal,Public Sector
Dundee City,2012,0.0,Coal,Rail
Dundee City,2012,0.212,Coal,Domestic
Dundee City,2012,401.178,Electricity,Industrial & Commercial
Dundee City,2012,327.383,Electricity,Domestic
Dundee City,2011,11.179,Petroleum Products,Rail
Dundee City,2011,759.05,Petroleum Products,Road Transport
Dundee City,2011,1.007,Petroleum Products,Public Sector
Dundee City,2012,0.0,Coal,Agriculture
Dundee City,2012,1.899,Bioenergy & Wastes,Domestic
Dundee City,2012,743.807,Petroleum Products,Road Transport
Dundee City,2013,2.221,Bioenergy & Wastes,Domestic
Dundee City,2012,11.386,Petroleum Products,Rail
Dundee City,2013,0.204,Coal,Domestic
Dundee City,2013,0.0,Coal,Agriculture
Dundee City,2012,0.612,Manufactured Fuels,Domestic
Dundee City,2012,0.995,Petroleum Products,Agriculture
Dundee City,2012,779.5,Gas,Domestic
Dundee City,2012,0.216,Petroleum Products,Public Sector
Dundee City,2012,5.718,Petroleum Products,Domestic
Dundee City,2010,11.517,Petroleum Products,Rail
Dundee City,2010,777.88,Petroleum Products,Road Transport
Dundee City,2010,0.54,Petroleum Products,Public Sector
Dundee City,2011,0.0,Coal,Agriculture
Dundee City,2011,1.554,Bioenergy & Wastes,Domestic
Dundee City,2010,804.433,Gas,Domestic
Dundee City,2010,0.473,Manufactured Fuels,Domestic
Dundee City,2010,446.558,Electricity,Industrial & Commercial
Dundee City,2010,6.434,Petroleum Products,Domestic
Dundee City,2010,0.949,Petroleum Products,Agriculture
Dundee City,2011,777.034,Gas,Domestic
Dundee City,2011,0.494,Manufactured Fuels,Domestic
Dundee City,2011,425.351,Electricity,Industrial & Commercial
Dundee City,2011,5.716,Petroleum Products,Domestic
Dundee City,2011,0.969,Petroleum Products,Agriculture
Dundee City,2011,0.007,Coal,Public Sector
Dundee City,2011,0.222,Coal,Domestic
Dundee City,2011,340.625,Electricity,Domestic
Dundee City,2011,0.0,Coal,Rail
Dundee City,2015,2.516,Bioenergy & Wastes,Domestic
Dundee City,2015,0.0,Coal,Agriculture
Dundee City,2014,721.483,Petroleum Products,Road Transport
Dundee City,2015,0.001,Coal,Public Sector
Dundee City,2015,0.175,Coal,Domestic
Dundee City,2014,0.994,Petroleum Products,Agriculture
Dundee City,2014,5.618,Petroleum Products,Domestic
Dundee City,2014,0.62,Manufactured Fuels,Domestic
Dundee City,2014,11.713,Petroleum Products,Rail
Dundee City,2014,0.113,Petroleum Products,Public Sector
Dundee City,2015,1.023,Petroleum Products,Agriculture
Dundee City,2015,5.675,Petroleum Products,Domestic
Dundee City,2015,0.681,Manufactured Fuels,Domestic
Dundee City,2015,11.496,Petroleum Products,Rail
Dundee City,2015,0.647,Petroleum Products,Public Sector
Dundee City,2015,302.312,Electricity,Domestic
Dundee City,2015,0.0,Coal,Rail
Dundee City,2015,732.395,Gas,Domestic
Dundee City,2015,411.621,Electricity,Industrial & Commercial
Dundee City,2013,0.982,Petroleum Products,Agriculture
Dundee City,2013,5.819,Petroleum Products,Domestic
Dundee City,2013,0.542,Manufactured Fuels,Domestic
Dundee City,2013,11.453,Petroleum Products,Rail
Dundee City,2013,0.094,Petroleum Products,Public Sector
Dundee City,2013,0.0,Coal,Rail
Dundee City,2013,313.844,Electricity,Domestic
Dundee City,2013,0.006,Coal,Public Sector
Dundee City,2013,755.643,Gas,Domestic
Dundee City,2013,413.911,Electricity,Industrial & Commercial
Dundee City,2014,0.0,Coal,Rail
Dundee City,2014,312.009,Electricity,Domestic
Dundee City,2014,0.007,Coal,Public Sector
Dundee City,2014,744.298,Gas,Domestic
Dundee City,2014,418.798,Electricity,Industrial & Commercial
Dundee City,2014,2.08,Bioenergy & Wastes,Domestic
Dundee City,2013,722.522,Petroleum Products,Road Transport
Dundee City,2014,0.174,Coal,Domestic
Dundee City,2014,0.0,Coal,Agriculture
Dundee City,2006,0.7,Petroleum Products,Public Sector
Dundee City,2006,10.647,Petroleum Products,Rail
Dundee City,2006,6.418,Petroleum Products,Domestic
Dundee City,2007,1.756,Bioenergy & Wastes,Domestic
Dundee City,2006,816.547,Petroleum Products,Road Transport
Dundee City,2006,502.3,Electricity,Industrial & Commercial
Dundee City,2006,907.024,Gas,Domestic
Dundee City,2006,389.721,Electricity,Domestic
Dundee City,2006,1.01,Petroleum Products,Agriculture
Dundee City,2006,0.921,Manufactured Fuels,Domestic
Dundee City,2007,479.842,Electricity,Industrial & Commercial
Dundee City,2007,918.584,Gas,Domestic
Dundee City,2007,383.976,Electricity,Domestic
Dundee City,2007,0.962,Petroleum Products,Agriculture
Dundee City,2007,0.873,Manufactured Fuels,Domestic
Dundee City,2007,0.204,Coal,Domestic
Dundee City,2007,0.0,Coal,Agriculture
Dundee City,2007,0.0,Coal,Rail
Dundee City,2007,0.007,Coal,Public Sector
Dundee City,2005,495.519,Electricity,Industrial & Commercial
Dundee City,2005,926.306,Gas,Domestic
Dundee City,2005,403.235,Electricity,Domestic
Dundee City,2005,1.053,Petroleum Products,Agriculture
Dundee City,2005,0.982,Manufactured Fuels,Domestic
Dundee City,2005,0.0,Coal,Agriculture
Dundee City,2005,0.198,Coal,Domestic
Dundee City,2005,1.953,Bioenergy & Wastes,Domestic
Dundee City,2005,0.0,Coal,Rail
Dundee City,2005,0.007,Coal,Public Sector
Dundee City,2006,0.0,Coal,Agriculture
Dundee City,2006,0.178,Coal,Domestic
Dundee City,2006,2.197,Bioenergy & Wastes,Domestic
Dundee City,2006,0.0,Coal,Rail
Dundee City,2006,0.006,Coal,Public Sector
Dundee City,2005,1.106,Petroleum Products,Public Sector
Dundee City,2005,6.188,Petroleum Products,Domestic
Dundee City,2005,794.714,Petroleum Products,Road Transport
Dundee City,2005,10.678,Petroleum Products,Rail
Dundee City,2009,812.721,Gas,Domestic
Dundee City,2009,0.468,Manufactured Fuels,Domestic
Dundee City,2009,452.933,Electricity,Industrial & Commercial
Dundee City,2009,6.078,Petroleum Products,Domestic
Dundee City,2009,0.936,Petroleum Products,Agriculture
Dundee City,2009,0.216,Coal,Domestic
Dundee City,2009,0.006,Coal,Public Sector
Dundee City,2009,0.0,Coal,Agriculture
Dundee City,2009,358.811,Electricity,Domestic
Dundee City,2009,0.0,Coal,Rail
Dundee City,2010,0.225,Coal,Domestic
Dundee City,2010,0.006,Coal,Public Sector
Dundee City,2010,0.0,Coal,Agriculture
Dundee City,2010,354.857,Electricity,Domestic
Dundee City,2010,0.0,Coal,Rail
Dundee City,2009,11.478,Petroleum Products,Rail
Dundee City,2009,0.539,Petroleum Products,Public Sector
Dundee City,2010,1.754,Bioenergy & Wastes,Domestic
Dundee City,2009,806.874,Petroleum Products,Road Transport
Dundee City,2008,0.215,Coal,Domestic
Dundee City,2008,0.006,Coal,Public Sector
Dundee City,2008,0.0,Coal,Agriculture
Dundee City,2008,364.321,Electricity,Domestic
Dundee City,2008,0.0,Coal,Rail
Dundee City,2007,0.63,Petroleum Products,Public Sector
Dundee City,2007,11.405,Petroleum Products,Rail
Dundee City,2007,6.004,Petroleum Products,Domestic
Dundee City,2008,1.197,Bioenergy & Wastes,Domestic
Dundee City,2007,841.79,Petroleum Products,Road Transport
Dundee City,2008,0.558,Petroleum Products,Public Sector
Dundee City,2008,11.475,Petroleum Products,Rail
Dundee City,2008,6.118,Petroleum Products,Domestic
Dundee City,2009,1.292,Bioenergy & Wastes,Domestic
Dundee City,2008,830.977,Petroleum Products,Road Transport
Dundee City,2008,895.068,Gas,Domestic
Dundee City,2008,468.363,Electricity,Industrial & Commercial
Dundee City,2008,0.943,Petroleum Products,Agriculture
Dundee City,2008,0.95,Manufactured Fuels,Domestic
Dundee City,2020,0.821,Manufactured Fuels,Domestic
Dundee City,2020,0.0,Manufactured Fuels,Industrial
Dundee City,2020,795.989,Gas,Domestic
Dundee City,2020,497.391,Gas,Industrial
Dundee City,2020,5.728,Petroleum Products,Domestic
Dundee City,2020,0.628,Petroleum Products,Commercial
Dundee City,2020,75.495,Petroleum Products,Industrial
Dundee City,2020,1.05,Petroleum Products,Agriculture
Dundee City,2020,136.135,Electricity,Commercial
Dundee City,2020,291.288,Electricity,Industrial & Commercial
Dundee City,2020,406.702,Gas,Commercial
Dundee City,2020,273.739,Electricity,Domestic
Dundee City,2020,155.153,Electricity,Industrial
Dundee City,2013,22.596,Bioenergy & Wastes,Road Transport
Dundee City,2012,20.22,Bioenergy & Wastes,Road Transport
Dundee City,2014,24.737,Bioenergy & Wastes,Road Transport
Dundee City,2010,25.166,Bioenergy & Wastes,Road Transport
Dundee City,2011,23.077,Bioenergy & Wastes,Road Transport
Dundee City,2018,26.069,Bioenergy & Wastes,Road Transport
Dundee City,2017,19.468,Bioenergy & Wastes,Road Transport
Dundee City,2015,19.7,Bioenergy & Wastes,Road Transport
Dundee City,2016,19.632,Bioenergy & Wastes,Road Transport
Dundee City,2020,560.014,Petroleum Products,Road Transport
Dundee City,2005,1.434,Bioenergy & Wastes,Road Transport
Dundee City,2020,1.808,Petroleum Products,Public Sector
Dundee City,2020,8.354,Petroleum Products,Rail
Dundee City,2008,17.61,Bioenergy & Wastes,Road Transport
Dundee City,2009,21.815,Bioenergy & Wastes,Road Transport
Dundee City,2006,3.688,Bioenergy & Wastes,Road Transport
Dundee City,2007,7.313,Bioenergy & Wastes,Road Transport
Dundee City,2013,185.614,Electricity,Commercial
Dundee City,2012,223.97,Electricity,Industrial
Dundee City,2013,228.297,Electricity,Industrial
Dundee City,2011,242.369,Electricity,Industrial
Dundee City,2012,177.208,Electricity,Commercial
Dundee City,2015,228.103,Electricity,Industrial
Dundee City,2015,183.519,Electricity,Commercial
Dundee City,2016,141.143,Electricity,Commercial
Dundee City,2014,186.757,Electricity,Commercial
Dundee City,2014,232.041,Electricity,Industrial
Dundee City,2008,276.091,Electricity,Industrial
Dundee City,2008,192.272,Electricity,Commercial
Dundee City,2009,196.134,Electricity,Commercial
Dundee City,2007,195.682,Electricity,Commercial
Dundee City,2007,284.161,Electricity,Industrial
Dundee City,2010,255.36,Electricity,Industrial
Dundee City,2011,182.981,Electricity,Commercial
Dundee City,2009,256.799,Electricity,Industrial
Dundee City,2010,191.198,Electricity,Commercial
Dundee City,2020,0.002,Bioenergy & Wastes,Industrial
Dundee City,2020,0.001,Bioenergy & Wastes,Commercial
Dundee City,2020,0.0,Coal,Agriculture
Dundee City,2020,31.958,Bioenergy & Wastes,Road Transport
Dundee City,2020,0.001,Coal,Public Sector
